SN,J05H502051HB122,Data logger SN,709W6DUF517A361,
time,Status,Today Yield/kWh,Total Yield/kWh,Today Feed-in Energy/kWh,Total Feed-in Energy/kWh,Today Purchase Energy/kWh,Total Purchase Energy/kWh,Today Load Consumption/kWh,Total Load Consumption/kWh,Today Charged Energy/kWh,Today Discharged Energy/kWh,PV total Power/kW,PV1 Voltage/V,PV1 Current/A,PV1 Power/kW,PV2 Voltage/V,PV2 Current/A,PV2 Power/kW,PV3 Voltage/V,PV3 Current/A,PV3 Power/kW,PV4 Voltage/V,PV4 Current/A,PV4 Power/kW,PV5 Voltage/V,PV5 Current/A,PV5 Power/kW,PV6 Voltage/V,PV6 Current/A,PV6 Power/kW,PV7 Voltage/V,PV7 Current/A,PV7 Power/kW,PV8 Voltage/V,PV8 Current/A,PV8 Power/kW,PV9 Voltage/V,PV9 Current/A,PV9 Power/kW,PV10 Voltage/V,PV10 Current/A,PV10 Power/kW,PV11 Voltage/V,PV11 Current/A,PV11 Power/kW,PV12 Voltage/V,PV12 Current/A,PV12 Power/kW,PV13 Voltage/V,PV13 Current/A,PV13 Power/kW,PV14 Voltage/V,PV14 Current/A,PV14 Power/kW,PV15 Voltage/V,PV15 Current/A,PV15 Power/kW,PV16 Voltage/V,PV16 Current/A,PV16 Power/kW,PV17 Voltage/V,PV17 Current/A,PV17 Power/kW,PV18 Voltage/V,PV18 Current/A,PV18 Power/kW,PV19 Voltage/V,PV19 Current/A,PV19 Power/kW,PV20 Voltage/V,PV20 Current/A,PV20 Power/kW,AC output power/kW,AC output Voltage(R)/V,AC output Current(R)/A,AC output Power(R)kW,AC output Freq.(R)/Hz,AC output Voltage(S)/V,AC output Current(S)/A,AC output Power(S)kW,AC output Freq.(S)/Hz,AC output Voltage(T)/V,AC output Current(T)/A,AC output ower(T)kW,AC output Freq.(T)/Hz,Grid Power/kW,Grid Power(R)/kW,Grid Power(S)/kW,Grid Power(T)/kW,Meter2 Power/kW,Meter2 Power(R)/kW,Meter2 Power(S)/kW,Meter2 Power(T)/kW,EPS Power/kW,EPS output Voltage(R)/V,EPS output Current(R)/A,EPS output Power(R)kW,EPS output Freq.(R)/Hz,EPS output Voltage(S)/V,EPS output Current(S)/A,EPS output Power(S)kW,EPS output Freq.(S)/Hz,EPS output Voltage(T)/V,EPS output Current(T)/A,EPS output ower(T)kW,EPS output Freq.(T)/Hz,Load Total Power/kW,Normal Load Power/kW,BAT Voltage(INV)/V,BAT Current(INV)/A,BAT Power(INV)/kW,SoC/%,BAT Voltage/V,BAT Current/A,BAT Power/kW,BAT Status,Cell Temp.High/℃,Cell Temp.Low/℃,Charge Cut-Voltage(Set)/V,Disharge Cut-Voltage(Set)/V,Max.Charge Current(Set)/A,Max.Discharge Current(Set)/A,INV Ambient Temp/℃,
2026-03-04 06:40,,0.0,3476.9,,2392.3,,1467.8,,2490.4,,,0.024,145.9,0.0,0.009,209.8,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.05,217.6,4.9,1.05,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.942,,200.3,0.0,0.0,97.0,199.7,0.0,,2.0,29.2,27.2,216.0,168.0,14.0,27.0,32.8,
2026-03-04 06:45,,0.0,3476.9,,2392.3,,1467.9,,2490.5,,,0.068,86.5,0.3,0.027,169.8,0.1,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.091,217.6,5.1,1.091,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.012,,200.4,0.0,0.0,97.0,199.8,0.0,,2.0,29.2,27.1,216.0,168.0,14.0,27.0,32.8,
2026-03-04 06:50,,0.0,3476.9,,2392.3,,1467.9,,2490.6,,,0.14,89.8,0.6,0.056,171.5,0.4,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.54,219.3,2.7,0.54,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.512,,200.4,0.0,0.0,97.0,199.8,0.0,,2.0,29.2,27.1,216.0,168.0,14.0,27.0,33.0,
2026-03-04 06:55,,0.0,3476.9,,2392.3,,1467.9,,2490.6,,,0.15,104.4,0.5,0.059,179.7,0.4,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.536,221.5,2.7,0.536,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.496,,200.4,0.0,0.0,97.0,199.8,0.0,,2.0,29.2,27.1,216.0,168.0,14.0,27.0,33.1,
2026-03-04 07:00,,0.0,3476.9,,2392.3,,1468.0,,2490.7,,,0.20900000000000002,103.7,0.7,0.079,185.4,0.5,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.528,218.3,2.7,0.528,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.487,,200.4,0.0,0.0,97.0,199.8,0.0,,2.0,29.1,27.1,216.0,168.0,14.0,27.0,33.2,
2026-03-04 07:05,,0.0,3477.0,,2392.3,,1468.0,,2490.7,,,0.339,125.2,1.0,0.137,192.9,0.9,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.535,219.2,2.7,0.535,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.496,,200.4,0.0,0.0,97.0,199.8,0.0,,2.0,29.1,27.1,216.0,168.0,14.0,27.0,33.5,
2026-03-04 07:10,,0.0,3477.0,,2392.3,,1468.0,,2490.7,,,0.4,136.8,1.1,0.153,209.1,1.0,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.54,215.7,2.8,0.54,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.496,,200.4,0.0,0.0,97.0,199.8,0.0,,2.0,29.1,27.1,216.0,168.0,14.0,27.0,33.6,
2026-03-04 07:15,,0.0,3477.0,,2392.3,,1468.0,,2490.8,,,1.186,224.2,2.8,0.638,246.5,2.3,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.542,221.0,2.7,0.542,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.537,,202.7,-3.1,-0.654,97.0,201.9,3.3,,2.0,29.1,27.1,216.0,168.0,14.0,27.0,34.1,
2026-03-04 07:20,,0.0,3477.1,,2392.3,,1468.0,,2490.8,,,1.366,224.8,3.1,0.708,252.1,2.6,0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.546,223.9,2.7,0.546,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.543,,203.9,-4.0,-0.833,97.0,203.2,4.1,,1.0,29.1,27.1,216.0,168.0,14.0,27.0,34.7,
2026-03-04 07:25,,0.0,3477.1,,2392.3,,1468.0,,2490.9,,,1.593,223.9,3.6,0.817,249.7,3.1,0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.533,226.5,2.7,0.533,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.53,,207.4,-5.1,-1.072,98.0,206.6,5.2,,1.0,29.2,27.2,216.0,168.0,14.0,27.0,35.2,
2026-03-04 07:30,,0.0,3477.2,,2392.4,,1468.0,,2490.9,,,1.7810000000000001,223.0,3.9,0.883,244.4,3.7,0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.53,226.7,2.6,0.53,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.552,,207.9,0.0,0.01,100.0,207.1,0.0,,2.0,29.4,27.3,216.0,168.0,0.0,27.0,36.1,
2026-03-04 07:35,,0.0,3477.4,,2392.5,,1468.0,,2491.0,,,1.883,224.6,4.1,0.942,241.5,3.9,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.548,228.2,2.7,0.548,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.564,,206.1,0.0,0.0,100.0,205.3,0.0,,2.0,29.5,27.4,216.0,168.0,0.0,27.0,36.8,
2026-03-04 07:40,,0.0,3477.5,,2392.6,,1468.0,,2491.0,,,1.876,224.4,4.1,0.933,237.6,4.0,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.547,229.3,2.7,0.547,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.57,,205.3,0.0,0.011,100.0,204.6,0.0,,2.0,29.5,27.4,216.0,168.0,0.0,27.0,37.0,
2026-03-04 07:45,,0.0,3477.7,,2392.7,,1468.0,,2491.0,,,2.1420000000000003,224.3,4.7,1.066,235.7,4.6,1.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.551,231.9,2.7,0.551,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.567,,204.9,0.0,0.0,100.0,204.2,0.0,,2.0,29.5,27.4,216.0,168.0,0.0,27.0,37.8,
2026-03-04 07:50,,0.0,3477.9,,2392.8,,1468.0,,2491.1,,,2.287,220.8,5.1,1.137,237.8,4.9,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.536,227.8,2.7,0.536,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.567,,204.6,0.0,0.012,100.0,203.9,0.0,,2.0,29.4,27.4,216.0,168.0,0.0,27.0,38.3,
2026-03-04 07:55,,0.0,3478.1,,2393.0,,1468.0,,2491.1,,,2.496,222.3,5.5,1.238,237.9,5.3,1.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.536,235.0,2.6,0.536,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.578,,204.4,0.0,0.012,100.0,203.7,0.0,,2.0,29.4,27.4,216.0,168.0,0.0,27.0,38.8,
2026-03-04 08:00,,0.0,3478.3,,2393.2,,1468.0,,2491.2,,,2.628,219.1,5.9,1.303,234.9,5.6,1.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.443,230.4,2.0,0.443,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.469,,204.2,0.0,0.01,100.0,203.5,0.0,,2.0,29.4,27.4,216.0,168.0,0.0,27.0,39.5,
2026-03-04 08:05,,0.0,3478.5,,2393.3,,1468.0,,2491.2,,,2.812,222.2,6.2,1.392,237.5,6.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.452,236.9,2.0,0.452,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.489,,204.0,0.0,0.01,100.0,203.3,0.0,,2.0,29.4,27.3,216.0,168.0,0.0,27.0,40.0,
2026-03-04 08:10,,0.0,3478.7,,2393.5,,1468.0,,2491.3,,,2.968,222.7,6.6,1.475,234.2,6.4,1.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.455,239.0,2.0,0.455,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.509,,203.9,0.0,0.009,100.0,203.1,0.0,,2.0,29.3,27.3,216.0,168.0,0.0,27.0,40.7,
2026-03-04 08:15,,0.0,3479.0,,2393.8,,1468.0,,2491.3,,,3.116,217.2,7.1,1.546,229.9,6.9,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.439,237.6,2.0,0.439,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.483,,203.7,0.0,0.009,100.0,203.0,0.0,,2.0,29.3,27.3,216.0,168.0,0.0,27.0,41.3,
2026-03-04 08:20,,0.0,3479.3,,2394.0,,1468.0,,2491.3,,,3.2889999999999997,219.5,7.4,1.636,229.4,7.3,1.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.503,237.7,2.3,0.503,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.495,,203.6,0.0,0.0,100.0,202.9,0.0,,2.0,29.3,27.4,216.0,168.0,0.0,27.0,42.1,
2026-03-04 08:25,,0.0,3479.5,,2394.2,,1468.0,,2491.4,,,3.474,218.2,7.8,1.722,230.8,7.7,1.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.443,240.3,2.0,0.443,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.511,,203.5,0.0,0.011,100.0,202.8,0.0,,2.0,29.3,27.4,216.0,168.0,0.0,27.0,42.7,
2026-03-04 08:30,,0.0,3479.8,,2394.5,,1468.0,,2491.4,,,3.6180000000000003,216.1,8.3,1.802,229.6,8.1,1.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.445,236.6,2.0,0.445,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.527,,203.4,0.0,0.011,100.0,202.7,0.0,,2.0,29.3,27.4,216.0,168.0,0.0,27.0,43.5,
2026-03-04 08:35,,0.0,3480.1,,2394.7,,1468.0,,2491.5,,,3.7560000000000002,216.2,8.7,1.883,227.7,8.4,1.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.452,235.3,2.0,0.452,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.539,,203.3,0.0,0.0,100.0,202.6,0.0,,2.0,29.3,27.4,216.0,168.0,0.0,27.0,44.2,
2026-03-04 08:40,,0.0,3480.5,,2395.0,,1468.0,,2491.5,,,3.88,215.1,9.0,1.942,227.6,8.8,1.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.445,241.8,2.0,0.445,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.539,,203.2,0.0,0.011,100.0,202.4,0.0,,2.0,29.4,27.4,216.0,168.0,0.0,27.0,45.0,
2026-03-04 08:45,,0.0,3480.8,,2395.3,,1468.0,,2491.5,,,4.0329999999999995,218.8,9.2,2.015,225.9,9.2,2.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.451,241.7,2.0,0.451,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.545,,203.1,0.0,0.009,100.0,202.4,0.0,,2.0,29.4,27.4,216.0,168.0,0.0,27.0,45.6,
2026-03-04 08:50,,0.0,3481.1,,2395.6,,1468.0,,2491.6,,,4.135999999999999,214.4,9.6,2.066,225.2,9.4,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.463,242.7,2.0,0.463,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.556,,203.0,0.0,0.0,100.0,202.3,0.0,,2.0,29.4,27.5,216.0,168.0,0.0,27.0,46.5,
2026-03-04 08:55,,0.0,3481.5,,2395.9,,1468.0,,2491.6,,,4.246,214.5,9.9,2.127,224.3,9.7,2.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.458,242.7,2.0,0.458,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.555,,202.9,0.0,0.011,100.0,202.2,0.0,,2.0,29.4,27.5,216.0,168.0,0.0,27.0,47.1,
2026-03-04 09:00,,0.0,3481.8,,2396.2,,1468.0,,2491.7,,,4.354,214.4,10.1,2.169,221.7,10.0,2.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.461,242.8,2.0,0.461,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.557,,202.8,0.0,0.009,100.0,202.1,0.0,,2.0,29.5,27.5,216.0,168.0,0.0,27.0,47.7,
